experiment,pair_id,unordered_pair_id,shard_id,donor_entity,recipient_entity,role,layer,position,position_label,component,head,kv_head,source_position,source_position_label,source_group,intervention,donor_token_id,recipient_token_id,donor_token_label,recipient_token_label,recipient_margin,donor_margin,normalization_denominator,intervention_margin,normalized_recovery,donor_logit,recipient_logit,recipient_vector_norm,hybrid_vector_norm,delta_vector_norm,cosine_recipient_hybrid,attention_weight_recipient,attention_weight_hybrid,state_error_max_abs,notes,causal_effect,effect_definition,combined_causal_effect
3_head_and_token_position_path_scan,scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,25,10,P10:Ġwas,query_head_pre_o_proj,15,3,,,,mean_sufficiency_and_necessity_effect,20668,44380,ĠNewton,ĠDarwin,-6.625,7.75,14.375,-6.625,0.0,24.875,31.5,6.9596405029296875,4.061351299285889,3.9400126934051514,0.8741239905357361,,,,,0.0,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery,-0.01304347826086949
3_head_and_token_position_path_scan,scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,25,10,P10:Ġwas,query_head_pre_o_proj,16,4,,,,mean_sufficiency_and_necessity_effect,20668,44380,ĠNewton,ĠDarwin,-6.625,7.75,14.375,-6.75,-0.008695652173913044,24.75,31.5,0.8872033357620239,0.7299219369888306,0.3742508292198181,0.9109639525413513,,,,,-0.008695652173913044,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery,-0.01739130434782601
3_head_and_token_position_path_scan,scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,25,10,P10:Ġwas,query_head_pre_o_proj,17,4,,,,mean_sufficiency_and_necessity_effect,20668,44380,ĠNewton,ĠDarwin,-6.625,7.75,14.375,-6.625,0.0,24.75,31.375,6.963449954986572,8.581822395324707,3.1612730026245117,0.9383075833320618,,,,,0.0,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery,-0.008695652173912993
3_head_and_token_position_path_scan,scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,25,10,P10:Ġwas,query_head_pre_o_proj,18,4,,,,mean_sufficiency_and_necessity_effect,20668,44380,ĠNewton,ĠDarwin,-6.625,7.75,14.375,-6.75,-0.008695652173913044,24.75,31.5,1.4214136600494385,1.3678158521652222,0.5460034012794495,0.9240293502807617,,,,,-0.008695652173913044,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery,-0.008695652173913018
3_head_and_token_position_path_scan,scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,25,10,P10:Ġwas,query_head_pre_o_proj,19,4,,,,mean_sufficiency_and_necessity_effect,20668,44380,ĠNewton,ĠDarwin,-6.625,7.75,14.375,-6.75,-0.008695652173913044,24.75,31.5,1.4926948547363281,2.4016151428222656,1.1436231136322021,0.9328311681747437,,,,,-0.008695652173913044,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery,-0.004347826086956522
3_head_and_token_position_path_scan,scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,25,10,P10:Ġwas,query_head_pre_o_proj,20,5,,,,mean_sufficiency_and_necessity_effect,20668,44380,ĠNewton,ĠDarwin,-6.625,7.75,14.375,-6.75,-0.008695652173913044,24.75,31.5,3.0089268684387207,2.1282289028167725,1.2484548091888428,0.938929557800293,,,,,-0.008695652173913044,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery,-0.004347826086956522
3_head_and_token_position_path_scan,scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,25,10,P10:Ġwas,query_head_pre_o_proj,21,5,,,,mean_sufficiency_and_necessity_effect,20668,44380,ĠNewton,ĠDarwin,-6.625,7.75,14.375,-6.75,-0.008695652173913044,24.75,31.5,4.283847808837891,4.84589147567749,1.2171136140823364,0.9719228744506836,,,,,-0.008695652173913044,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery,-0.004347826086956522
3_head_and_token_position_path_scan,scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,25,10,P10:Ġwas,query_head_pre_o_proj,22,5,,,,mean_sufficiency_and_necessity_effect,20668,44380,ĠNewton,ĠDarwin,-6.625,7.75,14.375,-6.625,0.0,24.75,31.375,1.2291839122772217,1.2259777784347534,0.4442775249481201,0.934492826461792,,,,,0.0,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery,-0.004347826086956497
3_head_and_token_position_path_scan,scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,25,10,P10:Ġwas,query_head_pre_o_proj,23,5,,,,mean_sufficiency_and_necessity_effect,20668,44380,ĠNewton,ĠDarwin,-6.625,7.75,14.375,-6.75,-0.008695652173913044,24.625,31.375,5.999861240386963,2.8659534454345703,3.460113048553467,0.93722003698349,,,,,-0.008695652173913044,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery,-0.008695652173913018
3_head_and_token_position_path_scan,scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,25,10,P10:Ġwas,query_head_pre_o_proj,24,6,,,,mean_sufficiency_and_necessity_effect,20668,44380,ĠNewton,ĠDarwin,-6.625,7.75,14.375,-6.75,-0.008695652173913044,24.75,31.5,1.6998589038848877,1.0175158977508545,1.4382352828979492,0.5367923974990845,,,,,-0.008695652173913044,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery,-0.004347826086956522
3_head_and_token_position_path_scan,scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,25,10,P10:Ġwas,query_head_pre_o_proj,25,6,,,,mean_sufficiency_and_necessity_effect,20668,44380,ĠNewton,ĠDarwin,-6.625,7.75,14.375,-6.625,0.0,24.75,31.375,1.5914489030838013,2.92228102684021,1.7596348524093628,0.8575425148010254,,,,,0.0,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery,-0.004347826086956497
3_head_and_token_position_path_scan,scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,25,10,P10:Ġwas,query_head_pre_o_proj,26,6,,,,mean_sufficiency_and_necessity_effect,20668,44380,ĠNewton,ĠDarwin,-6.625,7.75,14.375,-6.5,0.008695652173913044,24.875,31.375,4.859592437744141,4.676525115966797,4.646693229675293,0.5257693529129028,,,,,0.008695652173913044,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery,0.013043478260869625
3_head_and_token_position_path_scan,scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,25,10,P10:Ġwas,query_head_pre_o_proj,27,6,,,,mean_sufficiency_and_necessity_effect,20668,44380,ĠNewton,ĠDarwin,-6.625,7.75,14.375,-6.75,-0.008695652173913044,24.75,31.5,3.1192100048065186,2.3971996307373047,1.7259259223937988,0.8358150720596313,,,,,-0.008695652173913044,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery,-0.008695652173913018
3_head_and_token_position_path_scan,scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,25,10,P10:Ġwas,query_head_pre_o_proj,28,7,,,,mean_sufficiency_and_necessity_effect,20668,44380,ĠNewton,ĠDarwin,-6.625,7.75,14.375,-6.875,-0.017391304347826087,24.625,31.5,4.463746070861816,4.235397815704346,2.121614933013916,0.8823252320289612,,,,,-0.017391304347826087,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery,-0.021739130434782532
3_head_and_token_position_path_scan,scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,25,10,P10:Ġwas,query_head_pre_o_proj,29,7,,,,mean_sufficiency_and_necessity_effect,20668,44380,ĠNewton,ĠDarwin,-6.625,7.75,14.375,-6.75,-0.008695652173913044,24.75,31.5,1.6730585098266602,1.631180763244629,0.21815291047096252,0.9916035532951355,,,,,-0.008695652173913044,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery,-0.008695652173913018
3_head_and_token_position_path_scan,scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,25,10,P10:Ġwas,query_head_pre_o_proj,30,7,,,,mean_sufficiency_and_necessity_effect,20668,44380,ĠNewton,ĠDarwin,-6.625,7.75,14.375,-6.75,-0.008695652173913044,24.75,31.5,4.025132179260254,2.5341315269470215,2.8494699001312256,0.711248517036438,,,,,-0.008695652173913044,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery,-0.02173913043478262
3_head_and_token_position_path_scan,scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,25,10,P10:Ġwas,query_head_pre_o_proj,31,7,,,,mean_sufficiency_and_necessity_effect,20668,44380,ĠNewton,ĠDarwin,-6.625,7.75,14.375,-6.75,-0.008695652173913044,24.75,31.5,6.1010260581970215,7.133588790893555,2.079385757446289,0.9625884294509888,,,,,-0.008695652173913044,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery,-0.008695652173913018
3_head_and_token_position_path_scan,scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,26,10,P10:Ġwas,query_head_pre_o_proj,0,0,,,,mean_sufficiency_and_necessity_effect,20668,44380,ĠNewton,ĠDarwin,-6.625,7.75,14.375,-6.625,0.0,24.75,31.375,3.9738717079162598,4.3661885261535645,1.7875597476959229,0.912398099899292,,,,,0.0,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery,0.0
3_head_and_token_position_path_scan,scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,26,10,P10:Ġwas,query_head_pre_o_proj,1,0,,,,mean_sufficiency_and_necessity_effect,20668,44380,ĠNewton,ĠDarwin,-6.625,7.75,14.375,-6.75,-0.008695652173913044,24.625,31.375,3.3550314903259277,5.050353527069092,2.63131046295166,0.8804288506507874,,,,,-0.008695652173913044,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery,-0.008695652173913018
3_head_and_token_position_path_scan,scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,26,10,P10:Ġwas,query_head_pre_o_proj,2,0,,,,mean_sufficiency_and_necessity_effect,20668,44380,ĠNewton,ĠDarwin,-6.625,7.75,14.375,-6.75,-0.008695652173913044,24.75,31.5,1.4603322744369507,1.9770869016647339,1.0560219287872314,0.8532398343086243,,,,,-0.008695652173913044,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery,-0.004347826086956522
3_head_and_token_position_path_scan,scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,26,10,P10:Ġwas,query_head_pre_o_proj,3,0,,,,mean_sufficiency_and_necessity_effect,20668,44380,ĠNewton,ĠDarwin,-6.625,7.75,14.375,-6.75,-0.008695652173913044,24.75,31.5,7.418241500854492,6.4126081466674805,3.5910260677337646,0.8750894665718079,,,,,-0.008695652173913044,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery,-0.008695652173913018
3_head_and_token_position_path_scan,scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,26,10,P10:Ġwas,query_head_pre_o_proj,4,1,,,,mean_sufficiency_and_necessity_effect,20668,44380,ĠNewton,ĠDarwin,-6.625,7.75,14.375,-6.75,-0.008695652173913044,24.625,31.375,5.460430145263672,3.4862356185913086,3.9055521488189697,0.7014675140380859,,,,,-0.008695652173913044,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery,-0.013043478260869514
3_head_and_token_position_path_scan,scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,26,10,P10:Ġwas,query_head_pre_o_proj,5,1,,,,mean_sufficiency_and_necessity_effect,20668,44380,ĠNewton,ĠDarwin,-6.625,7.75,14.375,-6.75,-0.008695652173913044,24.75,31.5,1.5240085124969482,0.6615393757820129,1.1153051853179932,0.7525414228439331,,,,,-0.008695652173913044,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery,-0.004347826086956522
3_head_and_token_position_path_scan,scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,26,10,P10:Ġwas,query_head_pre_o_proj,6,1,,,,mean_sufficiency_and_necessity_effect,20668,44380,ĠNewton,ĠDarwin,-6.625,7.75,14.375,-6.625,0.0,24.75,31.375,2.9502217769622803,0.8962704539299011,2.2887725830078125,0.8071757555007935,,,,,0.0,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery,0.0
3_head_and_token_position_path_scan,scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,26,10,P10:Ġwas,query_head_pre_o_proj,7,1,,,,mean_sufficiency_and_necessity_effect,20668,44380,ĠNewton,ĠDarwin,-6.625,7.75,14.375,-6.5,0.008695652173913044,24.875,31.375,6.28660249710083,3.086280107498169,4.799405097961426,0.6703379154205322,,,,,0.008695652173913044,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery,0.004347826086956522
3_head_and_token_position_path_scan,scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,26,10,P10:Ġwas,query_head_pre_o_proj,8,2,,,,mean_sufficiency_and_necessity_effect,20668,44380,ĠNewton,ĠDarwin,-6.625,7.75,14.375,-6.75,-0.008695652173913044,24.75,31.5,1.2748124599456787,0.8117924928665161,0.8909430503845215,0.7197866439819336,,,,,-0.008695652173913044,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery,-0.013043478260869514
3_head_and_token_position_path_scan,scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,26,10,P10:Ġwas,query_head_pre_o_proj,9,2,,,,mean_sufficiency_and_necessity_effect,20668,44380,ĠNewton,ĠDarwin,-6.625,7.75,14.375,-6.75,-0.008695652173913044,24.75,31.5,1.2331122159957886,0.9950346350669861,0.623910665512085,0.8645354509353638,,,,,-0.008695652173913044,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery,-0.004347826086956522
3_head_and_token_position_path_scan,scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,26,10,P10:Ġwas,query_head_pre_o_proj,10,2,,,,mean_sufficiency_and_necessity_effect,20668,44380,ĠNewton,ĠDarwin,-6.625,7.75,14.375,-6.625,0.0,24.875,31.5,1.0419998168945312,1.3017847537994385,0.7378846406936646,0.824268102645874,,,,,0.0,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery,-0.004347826086956497
3_head_and_token_position_path_scan,scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,26,10,P10:Ġwas,query_head_pre_o_proj,11,2,,,,mean_sufficiency_and_necessity_effect,20668,44380,ĠNewton,ĠDarwin,-6.625,7.75,14.375,-6.75,-0.008695652173913044,24.75,31.5,1.9854141473770142,0.9034303426742554,1.5774106979370117,0.6328887343406677,,,,,-0.008695652173913044,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery,-0.013043478260869514
3_head_and_token_position_path_scan,scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,26,10,P10:Ġwas,query_head_pre_o_proj,12,3,,,,mean_sufficiency_and_necessity_effect,20668,44380,ĠNewton,ĠDarwin,-6.625,7.75,14.375,-6.75,-0.008695652173913044,24.75,31.5,3.3102478981018066,3.47302508354187,1.391377329826355,0.9169257879257202,,,,,-0.008695652173913044,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery,-0.013043478260869514
3_head_and_token_position_path_scan,scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,26,10,P10:Ġwas,query_head_pre_o_proj,13,3,,,,mean_sufficiency_and_necessity_effect,20668,44380,ĠNewton,ĠDarwin,-6.625,7.75,14.375,-6.75,-0.008695652173913044,24.75,31.5,1.6652904748916626,1.705174207687378,0.24261504411697388,0.989918053150177,,,,,-0.008695652173913044,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery,-0.004347826086956522
3_head_and_token_position_path_scan,scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,26,10,P10:Ġwas,query_head_pre_o_proj,14,3,,,,mean_sufficiency_and_necessity_effect,20668,44380,ĠNewton,ĠDarwin,-6.625,7.75,14.375,-6.625,0.0,24.75,31.375,8.000184059143066,3.442708969116211,5.164378643035889,0.8926786184310913,,,,,0.0,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery,0.004347826086956608
3_head_and_token_position_path_scan,scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,26,10,P10:Ġwas,query_head_pre_o_proj,15,3,,,,mean_sufficiency_and_necessity_effect,20668,44380,ĠNewton,ĠDarwin,-6.625,7.75,14.375,-6.75,-0.008695652173913044,24.75,31.5,2.6104936599731445,1.7617758512496948,1.4913326501846313,0.8364035487174988,,,,,-0.008695652173913044,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery,-0.008695652173913018
3_head_and_token_position_path_scan,scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,26,10,P10:Ġwas,query_head_pre_o_proj,16,4,,,,mean_sufficiency_and_necessity_effect,20668,44380,ĠNewton,ĠDarwin,-6.625,7.75,14.375,-6.875,-0.017391304347826087,24.625,31.5,7.343656539916992,7.229775428771973,3.5836825370788574,0.8792094588279724,,,,,-0.017391304347826087,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery,-0.01304347826086954
3_head_and_token_position_path_scan,scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,26,10,P10:Ġwas,query_head_pre_o_proj,17,4,,,,mean_sufficiency_and_necessity_effect,20668,44380,ĠNewton,ĠDarwin,-6.625,7.75,14.375,-6.625,0.0,24.875,31.5,6.253912448883057,8.590729713439941,4.00518274307251,0.9015677571296692,,,,,0.0,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery,0.0
3_head_and_token_position_path_scan,scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,26,10,P10:Ġwas,query_head_pre_o_proj,18,4,,,,mean_sufficiency_and_necessity_effect,20668,44380,ĠNewton,ĠDarwin,-6.625,7.75,14.375,-6.625,0.0,24.875,31.5,3.7647790908813477,6.206544399261475,5.039515495300293,0.5840758085250854,,,,,0.0,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery,0.0
3_head_and_token_position_path_scan,scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,26,10,P10:Ġwas,query_head_pre_o_proj,19,4,,,,mean_sufficiency_and_necessity_effect,20668,44380,ĠNewton,ĠDarwin,-6.625,7.75,14.375,-6.5,0.008695652173913044,24.875,31.375,7.8853583335876465,8.754018783569336,7.999771595001221,0.5420275926589966,,,,,0.008695652173913044,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery,0.008695652173913129
3_head_and_token_position_path_scan,scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,26,10,P10:Ġwas,query_head_pre_o_proj,20,5,,,,mean_sufficiency_and_necessity_effect,20668,44380,ĠNewton,ĠDarwin,-6.625,7.75,14.375,-5.5,0.0782608695652174,25.875,31.375,24.039663314819336,18.88150405883789,25.501379013061523,0.3133276700973511,,,,,0.0782608695652174,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery,0.08260869565217394
3_head_and_token_position_path_scan,scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,26,10,P10:Ġwas,query_head_pre_o_proj,21,5,,,,mean_sufficiency_and_necessity_effect,20668,44380,ĠNewton,ĠDarwin,-6.625,7.75,14.375,-6.875,-0.017391304347826087,24.625,31.5,1.252720594406128,4.364049434661865,4.032752513885498,0.3995473086833954,,,,,-0.017391304347826087,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery,-0.01304347826086954
3_head_and_token_position_path_scan,scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,26,10,P10:Ġwas,query_head_pre_o_proj,22,5,,,,mean_sufficiency_and_necessity_effect,20668,44380,ĠNewton,ĠDarwin,-6.625,7.75,14.375,-6.375,0.017391304347826087,25.125,31.5,9.933449745178223,13.16946792602539,13.750033378601074,0.3170720338821411,,,,,0.017391304347826087,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery,0.013043478260869651
3_head_and_token_position_path_scan,scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,26,10,P10:Ġwas,query_head_pre_o_proj,23,5,,,,mean_sufficiency_and_necessity_effect,20668,44380,ĠNewton,ĠDarwin,-6.625,7.75,14.375,-6.375,0.017391304347826087,25.0,31.375,8.06915283203125,10.655014991760254,11.017468452453613,0.3334553837776184,,,,,0.017391304347826087,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery,0.017391304347826146
3_head_and_token_position_path_scan,scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,26,10,P10:Ġwas,query_head_pre_o_proj,24,6,,,,mean_sufficiency_and_necessity_effect,20668,44380,ĠNewton,ĠDarwin,-6.625,7.75,14.375,-6.625,0.0,24.75,31.375,7.53509521484375,4.6806321144104,5.31773042678833,0.7143958210945129,,,,,0.0,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery,-0.004347826086956497
3_head_and_token_position_path_scan,scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,26,10,P10:Ġwas,query_head_pre_o_proj,25,6,,,,mean_sufficiency_and_necessity_effect,20668,44380,ĠNewton,ĠDarwin,-6.625,7.75,14.375,-6.875,-0.017391304347826087,24.625,31.5,3.4418296813964844,5.42957067489624,2.71846866607666,0.9081300497055054,,,,,-0.017391304347826087,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery,-0.021739130434782532
3_head_and_token_position_path_scan,scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,26,10,P10:Ġwas,query_head_pre_o_proj,26,6,,,,mean_sufficiency_and_necessity_effect,20668,44380,ĠNewton,ĠDarwin,-6.625,7.75,14.375,-6.625,0.0,24.75,31.375,5.726090431213379,1.2256485223770142,5.100137233734131,0.5905853509902954,,,,,0.0,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery,-0.008695652173912993
3_head_and_token_position_path_scan,scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,26,10,P10:Ġwas,query_head_pre_o_proj,27,6,,,,mean_sufficiency_and_necessity_effect,20668,44380,ĠNewton,ĠDarwin,-6.625,7.75,14.375,-6.625,0.0,24.875,31.5,10.473118782043457,10.451631546020508,5.127378940582275,0.8799173831939697,,,,,0.0,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery,-0.008695652173912993
3_head_and_token_position_path_scan,scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,26,10,P10:Ġwas,query_head_pre_o_proj,28,7,,,,mean_sufficiency_and_necessity_effect,20668,44380,ĠNewton,ĠDarwin,-6.625,7.75,14.375,-6.75,-0.008695652173913044,24.75,31.5,1.2392860651016235,2.1769895553588867,1.8414087295532227,0.5340304374694824,,,,,-0.008695652173913044,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery,-0.008695652173913018
3_head_and_token_position_path_scan,scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,26,10,P10:Ġwas,query_head_pre_o_proj,29,7,,,,mean_sufficiency_and_necessity_effect,20668,44380,ĠNewton,ĠDarwin,-6.625,7.75,14.375,-6.625,0.0,24.75,31.375,10.573689460754395,9.318591117858887,5.057456970214844,0.8781185746192932,,,,,0.0,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery,-0.008695652173912993
3_head_and_token_position_path_scan,scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,26,10,P10:Ġwas,query_head_pre_o_proj,30,7,,,,mean_sufficiency_and_necessity_effect,20668,44380,ĠNewton,ĠDarwin,-6.625,7.75,14.375,-6.75,-0.008695652173913044,24.75,31.5,0.898930549621582,1.1757358312606812,0.7041608095169067,0.8016385436058044,,,,,-0.008695652173913044,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery,-0.004347826086956522
3_head_and_token_position_path_scan,scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,26,10,P10:Ġwas,query_head_pre_o_proj,31,7,,,,mean_sufficiency_and_necessity_effect,20668,44380,ĠNewton,ĠDarwin,-6.625,7.75,14.375,-6.625,0.0,24.875,31.5,4.74357271194458,4.239376544952393,4.302740573883057,0.5461268424987793,,,,,0.0,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery,0.004347826086956608
3_head_and_token_position_path_scan,scientist_Newton_into_Einstein,scientist_Einstein_Newton,0,Newton,Einstein,scientist,23,10,P10:Ġwas,query_head_pre_o_proj,0,0,,,,mean_sufficiency_and_necessity_effect,20668,54052,ĠNewton,ĠEinstein,-3.0,5.625,8.625,-2.75,0.028985507246376812,26.875,29.625,8.152762413024902,6.6749982833862305,2.8905375003814697,0.9432871341705322,,,,,0.028985507246376812,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery,0.014492753623188406
3_head_and_token_position_path_scan,scientist_Newton_into_Einstein,scientist_Einstein_Newton,0,Newton,Einstein,scientist,23,10,P10:Ġwas,query_head_pre_o_proj,1,0,,,,mean_sufficiency_and_necessity_effect,20668,54052,ĠNewton,ĠEinstein,-3.0,5.625,8.625,-3.0,0.0,26.625,29.625,8.179718017578125,7.425723552703857,3.302442789077759,0.9148948788642883,,,,,0.0,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery,-0.007246376811594235
3_head_and_token_position_path_scan,scientist_Newton_into_Einstein,scientist_Einstein_Newton,0,Newton,Einstein,scientist,23,10,P10:Ġwas,query_head_pre_o_proj,2,0,,,,mean_sufficiency_and_necessity_effect,20668,54052,ĠNewton,ĠEinstein,-3.0,5.625,8.625,-2.875,0.014492753623188406,26.75,29.625,6.987475395202637,6.977566719055176,2.583970546722412,0.9315715432167053,,,,,0.014492753623188406,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery,0.014492753623188383
3_head_and_token_position_path_scan,scientist_Newton_into_Einstein,scientist_Einstein_Newton,0,Newton,Einstein,scientist,23,10,P10:Ġwas,query_head_pre_o_proj,3,0,,,,mean_sufficiency_and_necessity_effect,20668,54052,ĠNewton,ĠEinstein,-3.0,5.625,8.625,-3.0,0.0,26.75,29.75,4.667941093444824,4.5173773765563965,1.7175626754760742,0.930608868598938,,,,,0.0,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery,0.00724637681159418
