experiment,pair_id,unordered_pair_id,shard_id,donor_entity,recipient_entity,role,layer,position,position_label,component,head,kv_head,source_position,source_position_label,source_group,intervention,donor_token_id,recipient_token_id,donor_token_label,recipient_token_label,recipient_margin,donor_margin,normalization_denominator,intervention_margin,normalized_recovery,donor_logit,recipient_logit,recipient_vector_norm,hybrid_vector_norm,delta_vector_norm,cosine_recipient_hybrid,attention_weight_recipient,attention_weight_hybrid,state_error_max_abs,notes,causal_effect,effect_definition
1_attention_output_mediation,scientist_Einstein_into_Newton,scientist_Einstein_Newton,0,Einstein,Newton,scientist,31,10,P10:Ġwas,attention_output_post_o_proj_pre_residual,,,,,,attention_sufficiency,54052,20668,ĠEinstein,ĠNewton,-5.625,3.0,8.625,-5.0,0.07246376811594203,26.5,31.5,69.38468933105469,67.49665069580078,55.308250427246094,0.6738078594207764,,,,,0.07246376811594203,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery
1_attention_output_mediation,scientist_Einstein_into_Newton,scientist_Einstein_Newton,0,Einstein,Newton,scientist,31,10,P10:Ġwas,attention_output_post_o_proj_pre_residual,,,,,,attention_necessity,54052,20668,ĠEinstein,ĠNewton,-5.625,3.0,8.625,2.0,0.8840579710144928,29.5,27.5,69.38468933105469,67.49665069580078,55.308250427246094,0.6738078594207764,,,,,0.10144927536231885,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery
1_attention_output_mediation,scientist_Einstein_into_Newton,scientist_Einstein_Newton,0,Einstein,Newton,scientist,32,10,P10:Ġwas,attention_output_post_o_proj_pre_residual,,,,,,attention_sufficiency,54052,20668,ĠEinstein,ĠNewton,-5.625,3.0,8.625,-6.375,-0.08695652173913043,25.25,31.625,72.5789794921875,72.24701690673828,39.60295486450195,0.8504716753959656,,,,,-0.08695652173913043,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery
1_attention_output_mediation,scientist_Einstein_into_Newton,scientist_Einstein_Newton,0,Einstein,Newton,scientist,32,10,P10:Ġwas,attention_output_post_o_proj_pre_residual,,,,,,attention_necessity,54052,20668,ĠEinstein,ĠNewton,-5.625,3.0,8.625,3.25,1.0289855072463767,30.0,26.75,72.5789794921875,72.24701690673828,39.60295486450195,0.8504716753959656,,,,,-0.04347826086956508,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery
1_attention_output_mediation,scientist_Einstein_into_Newton,scientist_Einstein_Newton,0,Einstein,Newton,scientist,33,10,P10:Ġwas,attention_output_post_o_proj_pre_residual,,,,,,attention_sufficiency,54052,20668,ĠEinstein,ĠNewton,-5.625,3.0,8.625,-5.5,0.014492753623188406,26.0,31.5,98.40741729736328,67.89347076416016,56.23655700683594,0.833019495010376,,,,,0.014492753623188406,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery
1_attention_output_mediation,scientist_Einstein_into_Newton,scientist_Einstein_Newton,0,Einstein,Newton,scientist,33,10,P10:Ġwas,attention_output_post_o_proj_pre_residual,,,,,,attention_necessity,54052,20668,ĠEinstein,ĠNewton,-5.625,3.0,8.625,2.875,0.9855072463768116,29.5,26.625,98.40741729736328,67.89347076416016,56.23655700683594,0.833019495010376,,,,,0.0,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery
1_attention_output_mediation,scientist_Einstein_into_Newton,scientist_Einstein_Newton,0,Einstein,Newton,scientist,34,10,P10:Ġwas,attention_output_post_o_proj_pre_residual,,,,,,attention_sufficiency,54052,20668,ĠEinstein,ĠNewton,-5.625,3.0,8.625,-4.75,0.10144927536231885,26.5,31.25,163.49571228027344,150.5537567138672,74.59420776367188,0.8903673887252808,,,,,0.10144927536231885,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery
1_attention_output_mediation,scientist_Einstein_into_Newton,scientist_Einstein_Newton,0,Einstein,Newton,scientist,34,10,P10:Ġwas,attention_output_post_o_proj_pre_residual,,,,,,attention_necessity,54052,20668,ĠEinstein,ĠNewton,-5.625,3.0,8.625,1.25,0.7971014492753623,29.25,28.0,163.49571228027344,150.5537567138672,74.59420776367188,0.8903673887252808,,,,,0.18840579710144933,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery
1_attention_output_mediation,scientist_Einstein_into_Newton,scientist_Einstein_Newton,0,Einstein,Newton,scientist,35,10,P10:Ġwas,attention_output_post_o_proj_pre_residual,,,,,,attention_sufficiency,54052,20668,ĠEinstein,ĠNewton,-5.625,3.0,8.625,-4.875,0.08695652173913043,26.375,31.25,196.29736328125,177.9927978515625,73.00787353515625,0.9285188913345337,,,,,0.08695652173913043,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery
1_attention_output_mediation,scientist_Einstein_into_Newton,scientist_Einstein_Newton,0,Einstein,Newton,scientist,35,10,P10:Ġwas,attention_output_post_o_proj_pre_residual,,,,,,attention_necessity,54052,20668,ĠEinstein,ĠNewton,-5.625,3.0,8.625,1.75,0.855072463768116,29.375,27.625,196.29736328125,177.9927978515625,73.00787353515625,0.9285188913345337,,,,,0.13043478260869568,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery
1_attention_output_mediation,scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,0,10,P10:Ġwas,attention_output_post_o_proj_pre_residual,,,,,,attention_sufficiency,20668,44380,ĠNewton,ĠDarwin,-6.625,7.75,14.375,-6.625,0.0,24.75,31.375,4.39514684677124,4.39514684677124,0.0,0.9999999403953552,,,,,0.0,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery
1_attention_output_mediation,scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,0,10,P10:Ġwas,attention_output_post_o_proj_pre_residual,,,,,,attention_necessity,20668,44380,ĠNewton,ĠDarwin,-6.625,7.75,14.375,8.125,1.0260869565217392,32.5,24.375,4.39514684677124,4.39514684677124,0.0,0.9999999403953552,,,,,0.0,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery
1_attention_output_mediation,scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,1,10,P10:Ġwas,attention_output_post_o_proj_pre_residual,,,,,,attention_sufficiency,20668,44380,ĠNewton,ĠDarwin,-6.625,7.75,14.375,-6.875,-0.017391304347826087,24.625,31.5,3.900451898574829,3.8955914974212646,0.12943486869335175,0.9994494915008545,,,,,-0.017391304347826087,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery
1_attention_output_mediation,scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,1,10,P10:Ġwas,attention_output_post_o_proj_pre_residual,,,,,,attention_necessity,20668,44380,ĠNewton,ĠDarwin,-6.625,7.75,14.375,8.25,1.0347826086956522,32.5,24.25,3.900451898574829,3.8955914974212646,0.12943486869335175,0.9994494915008545,,,,,-0.008695652173912993,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery
1_attention_output_mediation,scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,2,10,P10:Ġwas,attention_output_post_o_proj_pre_residual,,,,,,attention_sufficiency,20668,44380,ĠNewton,ĠDarwin,-6.625,7.75,14.375,-6.75,-0.008695652173913044,24.625,31.375,3.197263717651367,3.1319332122802734,0.4660598635673523,0.9893670082092285,,,,,-0.008695652173913044,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery
1_attention_output_mediation,scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,2,10,P10:Ġwas,attention_output_post_o_proj_pre_residual,,,,,,attention_necessity,20668,44380,ĠNewton,ĠDarwin,-6.625,7.75,14.375,8.125,1.0260869565217392,32.5,24.375,3.197263717651367,3.1319332122802734,0.4660598635673523,0.9893670082092285,,,,,0.0,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery
1_attention_output_mediation,scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,3,10,P10:Ġwas,attention_output_post_o_proj_pre_residual,,,,,,attention_sufficiency,20668,44380,ĠNewton,ĠDarwin,-6.625,7.75,14.375,-6.5,0.008695652173913044,24.75,31.25,4.440643310546875,4.445666313171387,0.8482385277748108,0.9817779064178467,,,,,0.008695652173913044,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery
1_attention_output_mediation,scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,3,10,P10:Ġwas,attention_output_post_o_proj_pre_residual,,,,,,attention_necessity,20668,44380,ĠNewton,ĠDarwin,-6.625,7.75,14.375,8.25,1.0347826086956522,32.75,24.5,4.440643310546875,4.445666313171387,0.8482385277748108,0.9817779064178467,,,,,-0.008695652173912993,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery
1_attention_output_mediation,scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,4,10,P10:Ġwas,attention_output_post_o_proj_pre_residual,,,,,,attention_sufficiency,20668,44380,ĠNewton,ĠDarwin,-6.625,7.75,14.375,-6.75,-0.008695652173913044,24.625,31.375,5.1953253746032715,5.294501781463623,0.8106424808502197,0.988233208656311,,,,,-0.008695652173913044,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery
1_attention_output_mediation,scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,4,10,P10:Ġwas,attention_output_post_o_proj_pre_residual,,,,,,attention_necessity,20668,44380,ĠNewton,ĠDarwin,-6.625,7.75,14.375,8.25,1.0347826086956522,32.5,24.25,5.1953253746032715,5.294501781463623,0.8106424808502197,0.988233208656311,,,,,-0.008695652173912993,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery
1_attention_output_mediation,scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,5,10,P10:Ġwas,attention_output_post_o_proj_pre_residual,,,,,,attention_sufficiency,20668,44380,ĠNewton,ĠDarwin,-6.625,7.75,14.375,-6.625,0.0,24.75,31.375,7.472075939178467,7.681278228759766,1.3167126178741455,0.98527592420578,,,,,0.0,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery
1_attention_output_mediation,scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,5,10,P10:Ġwas,attention_output_post_o_proj_pre_residual,,,,,,attention_necessity,20668,44380,ĠNewton,ĠDarwin,-6.625,7.75,14.375,8.375,1.0434782608695652,32.75,24.375,7.472075939178467,7.681278228759766,1.3167126178741455,0.98527592420578,,,,,-0.017391304347825987,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery
1_attention_output_mediation,scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,6,10,P10:Ġwas,attention_output_post_o_proj_pre_residual,,,,,,attention_sufficiency,20668,44380,ĠNewton,ĠDarwin,-6.625,7.75,14.375,-6.875,-0.017391304347826087,24.625,31.5,8.447128295898438,8.854890823364258,1.406969666481018,0.9878802299499512,,,,,-0.017391304347826087,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery
1_attention_output_mediation,scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,6,10,P10:Ġwas,attention_output_post_o_proj_pre_residual,,,,,,attention_necessity,20668,44380,ĠNewton,ĠDarwin,-6.625,7.75,14.375,8.0,1.017391304347826,32.25,24.25,8.447128295898438,8.854890823364258,1.406969666481018,0.9878802299499512,,,,,0.008695652173913215,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery
1_attention_output_mediation,scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,7,10,P10:Ġwas,attention_output_post_o_proj_pre_residual,,,,,,attention_sufficiency,20668,44380,ĠNewton,ĠDarwin,-6.625,7.75,14.375,-6.75,-0.008695652173913044,24.75,31.5,9.104012489318848,8.94725227355957,1.6915922164916992,0.982585072517395,,,,,-0.008695652173913044,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery
1_attention_output_mediation,scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,7,10,P10:Ġwas,attention_output_post_o_proj_pre_residual,,,,,,attention_necessity,20668,44380,ĠNewton,ĠDarwin,-6.625,7.75,14.375,8.25,1.0347826086956522,32.5,24.25,9.104012489318848,8.94725227355957,1.6915922164916992,0.982585072517395,,,,,-0.008695652173912993,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery
1_attention_output_mediation,scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,8,10,P10:Ġwas,attention_output_post_o_proj_pre_residual,,,,,,attention_sufficiency,20668,44380,ĠNewton,ĠDarwin,-6.625,7.75,14.375,-6.875,-0.017391304347826087,24.625,31.5,10.638067245483398,10.457686424255371,2.833888530731201,0.9640547037124634,,,,,-0.017391304347826087,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery
1_attention_output_mediation,scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,8,10,P10:Ġwas,attention_output_post_o_proj_pre_residual,,,,,,attention_necessity,20668,44380,ĠNewton,ĠDarwin,-6.625,7.75,14.375,8.375,1.0434782608695652,32.75,24.375,10.638067245483398,10.457686424255371,2.833888530731201,0.9640547037124634,,,,,-0.017391304347825987,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery
1_attention_output_mediation,scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,9,10,P10:Ġwas,attention_output_post_o_proj_pre_residual,,,,,,attention_sufficiency,20668,44380,ĠNewton,ĠDarwin,-6.625,7.75,14.375,-6.875,-0.017391304347826087,24.75,31.625,10.068317413330078,9.773401260375977,3.6089236736297607,0.9342589974403381,,,,,-0.017391304347826087,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery
1_attention_output_mediation,scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,9,10,P10:Ġwas,attention_output_post_o_proj_pre_residual,,,,,,attention_necessity,20668,44380,ĠNewton,ĠDarwin,-6.625,7.75,14.375,8.375,1.0434782608695652,32.75,24.375,10.068317413330078,9.773401260375977,3.6089236736297607,0.9342589974403381,,,,,-0.017391304347825987,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery
1_attention_output_mediation,scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,10,10,P10:Ġwas,attention_output_post_o_proj_pre_residual,,,,,,attention_sufficiency,20668,44380,ĠNewton,ĠDarwin,-6.625,7.75,14.375,-6.75,-0.008695652173913044,24.625,31.375,14.389544486999512,13.974474906921387,4.819820404052734,0.9426722526550293,,,,,-0.008695652173913044,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery
1_attention_output_mediation,scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,10,10,P10:Ġwas,attention_output_post_o_proj_pre_residual,,,,,,attention_necessity,20668,44380,ĠNewton,ĠDarwin,-6.625,7.75,14.375,8.625,1.0608695652173914,33.0,24.375,14.389544486999512,13.974474906921387,4.819820404052734,0.9426722526550293,,,,,-0.034782608695652195,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery
1_attention_output_mediation,scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,11,10,P10:Ġwas,attention_output_post_o_proj_pre_residual,,,,,,attention_sufficiency,20668,44380,ĠNewton,ĠDarwin,-6.625,7.75,14.375,-6.875,-0.017391304347826087,24.5,31.375,12.326621055603027,11.72160816192627,6.896144390106201,0.8367291688919067,,,,,-0.017391304347826087,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery
1_attention_output_mediation,scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,11,10,P10:Ġwas,attention_output_post_o_proj_pre_residual,,,,,,attention_necessity,20668,44380,ĠNewton,ĠDarwin,-6.625,7.75,14.375,8.125,1.0260869565217392,33.0,24.875,12.326621055603027,11.72160816192627,6.896144390106201,0.8367291688919067,,,,,0.0,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery
1_attention_output_mediation,scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,12,10,P10:Ġwas,attention_output_post_o_proj_pre_residual,,,,,,attention_sufficiency,20668,44380,ĠNewton,ĠDarwin,-6.625,7.75,14.375,-7.0,-0.02608695652173913,24.5,31.5,13.015286445617676,13.22231674194336,5.226843357086182,0.9207452535629272,,,,,-0.02608695652173913,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery
1_attention_output_mediation,scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,12,10,P10:Ġwas,attention_output_post_o_proj_pre_residual,,,,,,attention_necessity,20668,44380,ĠNewton,ĠDarwin,-6.625,7.75,14.375,8.125,1.0260869565217392,32.25,24.125,13.015286445617676,13.22231674194336,5.226843357086182,0.9207452535629272,,,,,0.0,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery
1_attention_output_mediation,scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,13,10,P10:Ġwas,attention_output_post_o_proj_pre_residual,,,,,,attention_sufficiency,20668,44380,ĠNewton,ĠDarwin,-6.625,7.75,14.375,-6.875,-0.017391304347826087,24.75,31.625,13.303482055664062,12.371585845947266,4.908759117126465,0.929426908493042,,,,,-0.017391304347826087,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery
1_attention_output_mediation,scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,13,10,P10:Ġwas,attention_output_post_o_proj_pre_residual,,,,,,attention_necessity,20668,44380,ĠNewton,ĠDarwin,-6.625,7.75,14.375,8.125,1.0260869565217392,32.25,24.125,13.303482055664062,12.371585845947266,4.908759117126465,0.929426908493042,,,,,0.0,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery
1_attention_output_mediation,scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,14,10,P10:Ġwas,attention_output_post_o_proj_pre_residual,,,,,,attention_sufficiency,20668,44380,ĠNewton,ĠDarwin,-6.625,7.75,14.375,-7.125,-0.034782608695652174,24.5,31.625,17.638830184936523,16.98847770690918,6.983119964599609,0.9193376302719116,,,,,-0.034782608695652174,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery
1_attention_output_mediation,scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,14,10,P10:Ġwas,attention_output_post_o_proj_pre_residual,,,,,,attention_necessity,20668,44380,ĠNewton,ĠDarwin,-6.625,7.75,14.375,8.25,1.0347826086956522,32.5,24.25,17.638830184936523,16.98847770690918,6.983119964599609,0.9193376302719116,,,,,-0.008695652173912993,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery
1_attention_output_mediation,scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,15,10,P10:Ġwas,attention_output_post_o_proj_pre_residual,,,,,,attention_sufficiency,20668,44380,ĠNewton,ĠDarwin,-6.625,7.75,14.375,-6.875,-0.017391304347826087,24.625,31.5,16.210580825805664,16.096267700195312,6.474778652191162,0.9196913242340088,,,,,-0.017391304347826087,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery
1_attention_output_mediation,scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,15,10,P10:Ġwas,attention_output_post_o_proj_pre_residual,,,,,,attention_necessity,20668,44380,ĠNewton,ĠDarwin,-6.625,7.75,14.375,8.25,1.0347826086956522,32.5,24.25,16.210580825805664,16.096267700195312,6.474778652191162,0.9196913242340088,,,,,-0.008695652173912993,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery
1_attention_output_mediation,scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,16,10,P10:Ġwas,attention_output_post_o_proj_pre_residual,,,,,,attention_sufficiency,20668,44380,ĠNewton,ĠDarwin,-6.625,7.75,14.375,-6.5,0.008695652173913044,24.875,31.375,13.82750415802002,15.618216514587402,7.680262088775635,0.8708595037460327,,,,,0.008695652173913044,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery
1_attention_output_mediation,scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,16,10,P10:Ġwas,attention_output_post_o_proj_pre_residual,,,,,,attention_necessity,20668,44380,ĠNewton,ĠDarwin,-6.625,7.75,14.375,8.0,1.017391304347826,32.25,24.25,13.82750415802002,15.618216514587402,7.680262088775635,0.8708595037460327,,,,,0.008695652173913215,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery
1_attention_output_mediation,scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,17,10,P10:Ġwas,attention_output_post_o_proj_pre_residual,,,,,,attention_sufficiency,20668,44380,ĠNewton,ĠDarwin,-6.625,7.75,14.375,-6.125,0.034782608695652174,25.25,31.375,18.520145416259766,18.368547439575195,9.935314178466797,0.8549785614013672,,,,,0.034782608695652174,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery
1_attention_output_mediation,scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,17,10,P10:Ġwas,attention_output_post_o_proj_pre_residual,,,,,,attention_necessity,20668,44380,ĠNewton,ĠDarwin,-6.625,7.75,14.375,9.375,1.1130434782608696,33.0,23.625,18.520145416259766,18.368547439575195,9.935314178466797,0.8549785614013672,,,,,-0.08695652173913038,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery
1_attention_output_mediation,scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,18,10,P10:Ġwas,attention_output_post_o_proj_pre_residual,,,,,,attention_sufficiency,20668,44380,ĠNewton,ĠDarwin,-6.625,7.75,14.375,-6.625,0.0,24.875,31.5,15.092867851257324,16.085227966308594,7.66705846786499,0.8809868097305298,,,,,0.0,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery
1_attention_output_mediation,scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,18,10,P10:Ġwas,attention_output_post_o_proj_pre_residual,,,,,,attention_necessity,20668,44380,ĠNewton,ĠDarwin,-6.625,7.75,14.375,8.25,1.0347826086956522,32.5,24.25,15.092867851257324,16.085227966308594,7.66705846786499,0.8809868097305298,,,,,-0.008695652173912993,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery
1_attention_output_mediation,scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,19,10,P10:Ġwas,attention_output_post_o_proj_pre_residual,,,,,,attention_sufficiency,20668,44380,ĠNewton,ĠDarwin,-6.625,7.75,14.375,-6.375,0.017391304347826087,25.0,31.375,23.697162628173828,26.822240829467773,13.886255264282227,0.8560165762901306,,,,,0.017391304347826087,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery
1_attention_output_mediation,scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,19,10,P10:Ġwas,attention_output_post_o_proj_pre_residual,,,,,,attention_necessity,20668,44380,ĠNewton,ĠDarwin,-6.625,7.75,14.375,8.5,1.0521739130434782,32.5,24.0,23.697162628173828,26.822240829467773,13.886255264282227,0.8560165762901306,,,,,-0.02608695652173898,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery
1_attention_output_mediation,scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,20,10,P10:Ġwas,attention_output_post_o_proj_pre_residual,,,,,,attention_sufficiency,20668,44380,ĠNewton,ĠDarwin,-6.625,7.75,14.375,-6.5,0.008695652173913044,25.0,31.5,19.63232421875,19.28072738647461,10.906832695007324,0.8430399894714355,,,,,0.008695652173913044,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery
1_attention_output_mediation,scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,20,10,P10:Ġwas,attention_output_post_o_proj_pre_residual,,,,,,attention_necessity,20668,44380,ĠNewton,ĠDarwin,-6.625,7.75,14.375,8.625,1.0608695652173914,32.5,23.875,19.63232421875,19.28072738647461,10.906832695007324,0.8430399894714355,,,,,-0.034782608695652195,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery
1_attention_output_mediation,scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,21,10,P10:Ġwas,attention_output_post_o_proj_pre_residual,,,,,,attention_sufficiency,20668,44380,ĠNewton,ĠDarwin,-6.625,7.75,14.375,-6.625,0.0,24.75,31.375,21.051645278930664,23.91971206665039,13.434260368347168,0.8289804458618164,,,,,0.0,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery
1_attention_output_mediation,scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,21,10,P10:Ġwas,attention_output_post_o_proj_pre_residual,,,,,,attention_necessity,20668,44380,ĠNewton,ĠDarwin,-6.625,7.75,14.375,8.125,1.0260869565217392,32.75,24.625,21.051645278930664,23.91971206665039,13.434260368347168,0.8289804458618164,,,,,0.0,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery
1_attention_output_mediation,scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,22,10,P10:Ġwas,attention_output_post_o_proj_pre_residual,,,,,,attention_sufficiency,20668,44380,ĠNewton,ĠDarwin,-6.625,7.75,14.375,-6.5,0.008695652173913044,25.0,31.5,31.601932525634766,32.687713623046875,19.1615047454834,0.8228525519371033,,,,,0.008695652173913044,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery
1_attention_output_mediation,scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,22,10,P10:Ġwas,attention_output_post_o_proj_pre_residual,,,,,,attention_necessity,20668,44380,ĠNewton,ĠDarwin,-6.625,7.75,14.375,8.375,1.0434782608695652,32.5,24.125,31.601932525634766,32.687713623046875,19.1615047454834,0.8228525519371033,,,,,-0.017391304347825987,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery
1_attention_output_mediation,scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,23,10,P10:Ġwas,attention_output_post_o_proj_pre_residual,,,,,,attention_sufficiency,20668,44380,ĠNewton,ĠDarwin,-6.625,7.75,14.375,-5.875,0.05217391304347826,25.75,31.625,46.20867919921875,44.47271728515625,25.481374740600586,0.8427636027336121,,,,,0.05217391304347826,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery
1_attention_output_mediation,scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,23,10,P10:Ġwas,attention_output_post_o_proj_pre_residual,,,,,,attention_necessity,20668,44380,ĠNewton,ĠDarwin,-6.625,7.75,14.375,8.5,1.0521739130434782,32.5,24.0,46.20867919921875,44.47271728515625,25.481374740600586,0.8427636027336121,,,,,-0.02608695652173898,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery
